model,index_type,query_idx,query_label,k,precision,recall,ndcg,search_time_mean,search_time_std,total_relevant_in_db,relevant_retrieved,retrieved_labels
DenseNet121_AdvancedFT,FlatL2,3,1,20,0.4,0.07407407407407407,0.8806330951524507,2.5291666666666667e-05,5.441950222321243e-07,108,8,"[1, 1, 2, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,3,1,50,0.48,0.2222222222222222,0.844647333352911,2.6791666666666666e-05,9.259230829585985e-07,108,24,"[1, 1, 2, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,4,2,1,1.0,0.025,1.0,2.258333333333333e-05,2.698769266824335e-07,40,1,[2]
DenseNet121_AdvancedFT,FlatL2,4,2,5,0.2,0.025,1.0,2.3222333333333333e-05,1.872152652845263e-07,40,1,"[2, 5, 4, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,4,2,10,0.2,0.05,0.8315546295836225,2.4083666666666668e-05,2.2281881029711613e-07,40,2,"[2, 5, 4, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,4,2,20,0.1,0.05,0.8315546295836225,2.5472333333333333e-05,4.768272456794203e-07,40,2,"[2, 5, 4, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,4,2,50,0.12,0.15,0.656223355763839,2.8069333333333332e-05,7.656353933534914e-07,40,6,"[2, 5, 4, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,5,3,1,0.0,0.0,0.0,2.2514e-05,2.411652269019451e-07,34,0,[4]
DenseNet121_AdvancedFT,FlatL2,5,3,5,0.0,0.0,0.0,2.315266666666667e-05,2.509307119948099e-07,34,0,"[4, 4, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,5,3,10,0.1,0.029411764705882353,0.2890648263178879,2.3889333333333332e-05,3.162913565404882e-07,34,1,"[4, 4, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,5,3,20,0.25,0.14705882352941177,0.4429020835253433,2.483333333333333e-05,4.7625086759909313e-07,34,5,"[4, 4, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,5,3,50,0.2,0.29411764705882354,0.501220435485688,2.8014e-05,1.9690694925945775e-06,34,10,"[4, 4, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,6,5,1,0.0,0.0,0.0,2.2791333333333333e-05,3.455404784134881e-07,56,0,[4]
DenseNet121_AdvancedFT,FlatL2,6,5,5,0.6,0.05357142857142857,0.6182885020492784,2.3208333333333333e-05,3.352584409410481e-07,56,3,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,6,5,10,0.8,0.14285714285714285,0.7367283992687399,2.409733333333333e-05,3.2164714966697413e-07,56,8,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,6,5,20,0.7,0.25,0.7899173037208058,2.5291666666666667e-05,4.009134015664175e-07,56,14,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,6,5,50,0.5,0.44642857142857145,0.8024990375548795,2.8208e-05,7.201337838670441e-07,56,25,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,7,1,1,0.0,0.0,0.0,2.2499666666666667e-05,2.9633577051866165e-07,108,0,[2]
DenseNet121_AdvancedFT,FlatL2,7,1,5,0.4,0.018518518518518517,0.5706417189553201,2.381933333333333e-05,2.7303764494215e-07,108,2,"[2, 3, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,7,1,10,0.4,0.037037037037037035,0.610960349354296,2.4305666666666667e-05,2.751318875658646e-07,108,4,"[2, 3, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,7,1,20,0.5,0.09259259259259259,0.6730147612110546,2.5194666666666668e-05,4.813594175757746e-07,108,10,"[2, 3, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,7,1,50,0.46,0.21296296296296297,0.7216793573577888,2.6291666666666668e-05,8.860076498290268e-07,108,23,"[2, 3, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,8,1,1,0.0,0.0,0.0,2.258333333333333e-05,2.965235609900539e-07,108,0,[4]
DenseNet121_AdvancedFT,FlatL2,8,1,5,0.0,0.0,0.0,2.315266666666667e-05,2.1860974868981078e-07,108,0,"[4, 4, 4, 5, 4]"
DenseNet121_AdvancedFT,FlatL2,8,1,10,0.0,0.0,0.0,2.4042e-05,3.450980536987519e-07,108,0,"[4, 4, 4, 5, 4]"
DenseNet121_AdvancedFT,FlatL2,8,1,20,0.25,0.046296296296296294,0.41849855591280005,2.4597333333333333e-05,3.3057660063726364e-07,108,5,"[4, 4, 4, 5, 4]"
DenseNet121_AdvancedFT,FlatL2,8,1,50,0.38,0.17592592592592593,0.5804884443075546,2.6569333333333333e-05,7.911217071699876e-07,108,19,"[4, 4, 4, 5, 4]"
DenseNet121_AdvancedFT,FlatL2,9,4,1,0.0,0.0,0.0,2.2652666666666667e-05,2.0784021640566957e-07,52,0,[3]
DenseNet121_AdvancedFT,FlatL2,9,4,5,0.2,0.019230769230769232,0.5,2.3278e-05,2.771437653396999e-07,52,1,"[3, 5, 4, 5, 1]"
DenseNet121_AdvancedFT,FlatL2,9,4,10,0.2,0.038461538461538464,0.5109559939712153,2.3916333333333333e-05,3.023213889592039e-07,52,2,"[3, 5, 4, 5, 1]"
DenseNet121_AdvancedFT,FlatL2,9,4,20,0.2,0.07692307692307693,0.5165297235123731,2.4916666666666668e-05,4.124118761087701e-07,52,4,"[3, 5, 4, 5, 1]"
DenseNet121_AdvancedFT,FlatL2,9,4,50,0.26,0.25,0.5748432624024311,2.691666666666667e-05,7.465540093582573e-07,52,13,"[3, 5, 4, 5, 1]"
DenseNet121_AdvancedFT,FlatL2,10,1,1,0.0,0.0,0.0,2.247233333333333e-05,1.682247174334246e-07,108,0,[5]
DenseNet121_AdvancedFT,FlatL2,10,1,5,0.2,0.009259259259259259,0.6309297535714575,2.341666666666667e-05,1.7023970029213382e-07,108,1,"[5, 1, 4, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,10,1,10,0.2,0.018518518518518517,0.5714285040141098,2.3778e-05,3.8250315902834925e-07,108,2,"[5, 1, 4, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,10,1,20,0.25,0.046296296296296294,0.5743897994023665,2.5014e-05,3.748501922990926e-07,108,5,"[5, 1, 4, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,10,1,50,0.38,0.17592592592592593,0.6528703170007264,2.6583333333333333e-05,8.097840590072283e-07,108,19,"[5, 1, 4, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,11,5,1,1.0,0.017857142857142856,1.0,2.2528e-05,2.833878378947598e-07,56,1,[5]
DenseNet121_AdvancedFT,FlatL2,11,5,5,0.8,0.07142857142857142,0.9047172294870751,2.343033333333333e-05,1.6756358660387868e-07,56,4,"[5, 1, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,11,5,10,0.7,0.125,0.9132861715058802,2.4194666666666667e-05,3.160277765569912e-07,56,7,"[5, 1, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,11,5,20,0.55,0.19642857142857142,0.8975892924549002,2.5278e-05,4.4904565469448647e-07,56,11,"[5, 1, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,11,5,50,0.44,0.39285714285714285,0.8734426652261141,2.7875e-05,8.631071775857272e-07,56,22,"[5, 1, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,12,5,1,1.0,0.017857142857142856,1.0,2.2569e-05,1.3778485644898233e-07,56,1,[5]
DenseNet121_AdvancedFT,FlatL2,12,5,5,0.4,0.03571428571428571,0.8772153153380493,2.479166666666667e-05,1.5623611049377229e-06,56,2,"[5, 1, 2, 5, 3]"
DenseNet121_AdvancedFT,FlatL2,12,5,10,0.5,0.08928571428571429,0.8110722760144377,2.4569333333333332e-05,3.0724836135536276e-07,56,5,"[5, 1, 2, 5, 3]"
DenseNet121_AdvancedFT,FlatL2,12,5,20,0.45,0.16071428571428573,0.7916924528844256,3.9875333333333334e-05,9.663797470743869e-06,56,9,"[5, 1, 2, 5, 3]"
DenseNet121_AdvancedFT,FlatL2,12,5,50,0.36,0.32142857142857145,0.7761721880327548,3.086133333333333e-05,2.2310858840981946e-06,56,18,"[5, 1, 2, 5, 3]"
DenseNet121_AdvancedFT,FlatL2,13,1,1,0.0,0.0,0.0,2.35e-05,5.595718601454747e-07,108,0,[5]
DenseNet121_AdvancedFT,FlatL2,13,1,5,0.6,0.027777777777777776,0.6182885020492784,2.3666666666666668e-05,5.316467080893309e-07,108,3,"[5, 2, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,13,1,10,0.6,0.05555555555555555,0.6930295566351773,2.438866666666667e-05,3.865965453659524e-07,108,6,"[5, 2, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,13,1,20,0.55,0.10185185185185185,0.7330742763219963,2.4999666666666667e-05,5.237418787490223e-07,108,11,"[5, 2, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,13,1,50,0.56,0.25925925925925924,0.7829738758592893,3.2291333333333334e-05,6.949327177664196e-06,108,28,"[5, 2, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,14,1,1,0.0,0.0,0.0,2.729133333333333e-05,4.9108025368116316e-06,108,0,[2]
DenseNet121_AdvancedFT,FlatL2,14,1,5,0.0,0.0,0.0,5.372233333333334e-05,1.5895057855265022e-05,108,0,"[2, 3, 3, 4, 3]"
DenseNet121_AdvancedFT,FlatL2,14,1,10,0.0,0.0,0.0,2.6125333333333332e-05,1.9863236281018147e-06,108,0,"[2, 3, 3, 4, 3]"
DenseNet121_AdvancedFT,FlatL2,14,1,20,0.25,0.046296296296296294,0.4267413965072616,2.7694333333333334e-05,2.631846162339703e-06,108,5,"[2, 3, 3, 4, 3]"
DenseNet121_AdvancedFT,FlatL2,14,1,50,0.38,0.17592592592592593,0.5836169671681005,2.8541666666666668e-05,1.8795340439114747e-06,108,19,"[2, 3, 3, 4, 3]"
DenseNet121_AdvancedFT,FlatL2,15,5,1,1.0,0.017857142857142856,1.0,2.2389e-05,1.0852689374835468e-06,56,1,[5]
DenseNet121_AdvancedFT,FlatL2,15,5,5,1.0,0.08928571428571429,1.0,2.283333333333333e-05,3.346782866508605e-07,56,5,"[5, 5, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,15,5,10,0.7,0.125,1.0,2.3097333333333333e-05,3.912154848105524e-07,56,7,"[5, 5, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,15,5,20,0.55,0.19642857142857142,0.9589777292065107,2.441666666666667e-05,7.59702719635926e-07,56,11,"[5, 5, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,15,5,50,0.38,0.3392857142857143,0.912948878379258,2.650033333333333e-05,1.029715926306323e-06,56,19,"[5, 5, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,16,5,1,0.0,0.0,0.0,2.1819666666666667e-05,2.210947509302039e-07,56,0,[4]
DenseNet121_AdvancedFT,FlatL2,16,5,5,0.4,0.03571428571428571,0.6934264036172708,2.270833333333333e-05,1.896880480039677e-07,56,2,"[4, 5, 5, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,16,5,10,0.4,0.07142857142857142,0.7106752765782569,2.352766666666667e-05,3.64187985645997e-07,56,4,"[4, 5, 5, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,16,5,20,0.6,0.21428571428571427,0.7492160648254768,2.5847333333333332e-05,2.1309347453380377e-06,56,12,"[4, 5, 5, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,16,5,50,0.46,0.4107142857142857,0.7773436547528642,2.6861333333333333e-05,1.108391126312769e-06,56,23,"[4, 5, 5, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,17,1,1,0.0,0.0,0.0,2.144433333333333e-05,3.3351894832061476e-07,108,0,[2]
DenseNet121_AdvancedFT,FlatL2,17,1,5,0.8,0.037037037037037035,0.7606395682357036,2.2208333333333332e-05,5.573086118919111e-07,108,4,"[2, 1, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,17,1,10,0.7,0.06481481481481481,0.7996691307078327,2.2958333333333333e-05,4.250492781888812e-07,108,7,"[2, 1, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,17,1,20,0.6,0.1111111111111111,0.8151276234428667,2.3764e-05,5.995704017600158e-07,108,12,"[2, 1, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,17,1,50,0.5,0.23148148148148148,0.821454229767791,2.522233333333333e-05,8.777567367379694e-07,108,25,"[2, 1, 1, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,18,2,1,0.0,0.0,0.0,2.143033333333333e-05,3.5736100639114067e-07,40,0,[3]
DenseNet121_AdvancedFT,FlatL2,18,2,5,0.4,0.05,0.6509209298071326,2.2111e-05,2.932473358787766e-07,40,2,"[3, 2, 3, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,18,2,10,0.2,0.05,0.6509209298071326,2.2791333333333333e-05,3.023213889592039e-07,40,2,"[3, 2, 3, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,18,2,20,0.25,0.125,0.6158371420529859,2.4e-05,6.045047559779823e-07,40,5,"[3, 2, 3, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,18,2,50,0.14,0.175,0.6185609132511175,2.5458333333333333e-05,6.481812160876687e-07,40,7,"[3, 2, 3, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,19,1,1,1.0,0.009259259259259259,1.0,2.144433333333333e-05,1.8719033688260253e-07,108,1,[1]
DenseNet121_AdvancedFT,FlatL2,19,1,5,0.8,0.037037037037037035,1.0,2.1986333333333333e-05,1.5744910994420456e-07,108,4,"[1, 1, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,19,1,10,0.6,0.05555555555555555,0.9617010886504509,2.275033333333333e-05,4.4250976134870614e-07,108,6,"[1, 1, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,19,1,20,0.6,0.1111111111111111,0.9206695115496729,2.3486e-05,3.748501922990926e-07,108,12,"[1, 1, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,19,1,50,0.56,0.25925925925925924,0.8926803542714097,2.4611333333333333e-05,7.807544784089013e-07,108,28,"[1, 1, 1, 1, 5]"
DenseNet121_AdvancedFT,FlatL2,20,1,1,1.0,0.009259259259259259,1.0,9.509766666666667e-05,1.334768197936339e-05,108,1,[1]
DenseNet121_AdvancedFT,FlatL2,20,1,5,0.6,0.027777777777777776,0.9060254355346823,0.00013780566666666665,8.320179225767248e-05,108,3,"[1, 3, 1, 1, 4]"
DenseNet121_AdvancedFT,FlatL2,20,1,10,0.5,0.046296296296296294,0.873659246283982,2.716666666666667e-05,2.2965856299201116e-06,108,5,"[1, 3, 1, 1, 4]"
DenseNet121_AdvancedFT,FlatL2,20,1,20,0.55,0.10185185185185185,0.8517675859932984,2.9736e-05,2.926740280015749e-06,108,11,"[1, 3, 1, 1, 4]"
DenseNet121_AdvancedFT,FlatL2,20,1,50,0.5,0.23148148148148148,0.8440411329991029,2.620833333333333e-05,1.1061110050784032e-06,108,25,"[1, 3, 1, 1, 4]"
DenseNet121_AdvancedFT,FlatL2,21,1,1,1.0,0.009259259259259259,1.0,2.1958333333333333e-05,4.907289362661315e-07,108,1,[1]
DenseNet121_AdvancedFT,FlatL2,21,1,5,0.6,0.027777777777777776,0.9674679834891693,2.283333333333333e-05,3.455404784134881e-07,108,3,"[1, 1, 5, 1, 2]"
DenseNet121_AdvancedFT,FlatL2,21,1,10,0.6,0.05555555555555555,0.9112673530673154,2.3139e-05,3.3067506709759656e-07,108,6,"[1, 1, 5, 1, 2]"
DenseNet121_AdvancedFT,FlatL2,21,1,20,0.6,0.1111111111111111,0.8822721656190741,2.4305666666666667e-05,4.4416313319420026e-07,108,12,"[1, 1, 5, 1, 2]"
DenseNet121_AdvancedFT,FlatL2,21,1,50,0.5,0.23148148148148148,0.8591123893136365,2.6375e-05,1.1569756551745879e-06,108,25,"[1, 1, 5, 1, 2]"
DenseNet121_AdvancedFT,FlatL2,22,1,1,1.0,0.009259259259259259,1.0,2.1847e-05,5.511968795267259e-07,108,1,[1]
DenseNet121_AdvancedFT,FlatL2,22,1,5,0.6,0.027777777777777776,0.8854598815714874,2.2292e-05,3.243084951092093e-07,108,3,"[1, 2, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,22,1,10,0.6,0.05555555555555555,0.870715242300424,2.2888666666666667e-05,4.375578691886238e-07,108,6,"[1, 2, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,22,1,20,0.4,0.07407407407407407,0.8667345841750413,2.3722e-05,6.441930352515981e-07,108,8,"[1, 2, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,22,1,50,0.36,0.16666666666666666,0.8147187855393491,2.5319666666666667e-05,7.65314895248282e-07,108,18,"[1, 2, 1, 2, 1]"
DenseNet121_AdvancedFT,FlatL2,23,5,1,0.0,0.0,0.0,2.2528e-05,1.3739788935787915e-06,56,0,[4]
DenseNet121_AdvancedFT,FlatL2,23,5,5,0.2,0.017857142857142856,0.5,2.2278e-05,3.6707492423209734e-07,56,1,"[4, 4, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,23,5,10,0.6,0.10714285714285714,0.6339823828545225,2.2778e-05,3.27099373279742e-07,56,6,"[4, 4, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,23,5,20,0.55,0.19642857142857142,0.6900447056407853,2.4138666666666666e-05,2.8903325452657215e-07,56,11,"[4, 4, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,23,5,50,0.42,0.375,0.7430423130748844,2.693066666666667e-05,8.647058587879593e-07,56,21,"[4, 4, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,24,5,1,0.0,0.0,0.0,2.161133333333333e-05,3.987867712059778e-07,56,0,[4]
DenseNet121_AdvancedFT,FlatL2,24,5,5,0.4,0.03571428571428571,0.6240505200038379,2.2333333333333332e-05,2.698769266824335e-07,56,2,"[4, 5, 1, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,24,5,10,0.5,0.08928571428571429,0.6583814249590101,2.3097333333333333e-05,1.9634040734284817e-07,56,5,"[4, 5, 1, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,24,5,20,0.45,0.16071428571428573,0.6832896199359726,2.398633333333333e-05,5.163469978824533e-07,56,9,"[4, 5, 1, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,24,5,50,0.38,0.3392857142857143,0.7201594629882612,2.6444333333333334e-05,7.587473595048325e-07,56,19,"[4, 5, 1, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,25,5,1,0.0,0.0,0.0,2.1972333333333333e-05,5.016946836030412e-07,56,0,[4]
DenseNet121_AdvancedFT,FlatL2,25,5,5,0.6,0.05357142857142857,0.6182885020492784,2.2736e-05,4.5695586949580447e-07,56,3,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,25,5,10,0.6,0.10714285714285714,0.6930295566351773,2.3125e-05,4.4229025160709417e-07,56,6,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,25,5,20,0.7,0.25,0.7675305496541001,2.4166666666666667e-05,4.6022337571613585e-07,56,14,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,25,5,50,0.46,0.4107142857142857,0.7970005739336763,2.6278e-05,7.741024910608844e-07,56,23,"[4, 4, 5, 5, 5]"
DenseNet121_AdvancedFT,FlatL2,26,2,1,0.0,0.0,0.0,2.15e-05,2.0718590685661997e-07,40,0,[1]
DenseNet121_AdvancedFT,FlatL2,26,2,5,0.2,0.025,0.6309297535714575,2.2181e-05,1.965756851698602e-07,40,1,"[1, 2, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,26,2,10,0.1,0.025,0.6309297535714575,2.2555666666666668e-05,5.669064198691781e-07,40,1,"[1, 2, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,26,2,20,0.1,0.05,0.5338931479009518,2.375e-05,7.848095310328488e-07,40,2,"[1, 2, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,26,2,50,0.08,0.1,0.4989663280654836,2.4777666666666668e-05,7.950271833228234e-07,40,4,"[1, 2, 5, 4, 1]"
DenseNet121_AdvancedFT,FlatL2,27,3,1,1.0,0.029411764705882353,1.0,2.0694666666666667e-05,2.507646085253836e-07,34,1,[3]
DenseNet121_AdvancedFT,FlatL2,27,3,5,0.2,0.029411764705882353,1.0,2.120833333333333e-05,6.187203640489691e-07,34,1,"[3, 4, 5, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,27,3,10,0.3,0.08823529411764706,0.7613569414627896,2.161133333333333e-05,3.8215209304964194e-07,34,3,"[3, 4, 5, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,27,3,20,0.2,0.11764705882352941,0.7288585655344454,2.2472e-05,3.7604609646513635e-07,34,4,"[3, 4, 5, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,27,3,50,0.24,0.35294117647058826,0.6757051358462857,2.411133333333333e-05,8.49827564208698e-07,34,12,"[3, 4, 5, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,28,2,1,0.0,0.0,0.0,2.0527333333333333e-05,3.494618084362804e-07,40,0,[3]
DenseNet121_AdvancedFT,FlatL2,28,2,5,0.4,0.05,0.6509209298071326,2.1277666666666668e-05,3.605979601840378e-07,40,2,"[3, 2, 1, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,28,2,10,0.2,0.05,0.6509209298071326,2.1889e-05,2.5750469251387763e-07,40,2,"[3, 2, 1, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,28,2,20,0.1,0.05,0.6509209298071326,2.2861e-05,3.9453854902489145e-07,40,2,"[3, 2, 1, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,28,2,50,0.12,0.15,0.5582838303965876,2.4333666666666667e-05,7.030753081206087e-07,40,6,"[3, 2, 1, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,29,2,1,0.0,0.0,0.0,2.031933333333333e-05,2.769600853713201e-07,40,0,[1]
DenseNet121_AdvancedFT,FlatL2,29,2,5,0.0,0.0,0.0,2.231966666666667e-05,8.497349913682239e-07,40,0,"[1, 5, 3, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,29,2,10,0.0,0.0,0.0,2.2625e-05,3.0618621784789724e-07,40,0,"[1, 5, 3, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,29,2,20,0.15,0.075,0.3394953488553091,2.3236333333333333e-05,4.303675431793413e-07,40,3,"[1, 5, 3, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,29,2,50,0.14,0.175,0.43424884105587647,2.4305666666666667e-05,7.924314200961214e-07,40,7,"[1, 5, 3, 4, 5]"
DenseNet121_AdvancedFT,FlatL2,30,3,1,0.0,0.0,0.0,2.0389e-05,4.64552114048216e-07,34,0,[4]
DenseNet121_AdvancedFT,FlatL2,30,3,5,0.2,0.029411764705882353,0.38685280723454163,2.1125e-05,2.90896316007382e-07,34,1,"[4, 1, 2, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,30,3,10,0.1,0.029411764705882353,0.38685280723454163,2.1472e-05,2.3126752185870515e-07,34,1,"[4, 1, 2, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,30,3,20,0.2,0.11764705882352941,0.46300397602917326,2.231933333333333e-05,2.896093153811796e-07,34,4,"[4, 1, 2, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,30,3,50,0.12,0.17647058823529413,0.47763806090256294,2.3763666666666667e-05,7.140477730671962e-07,34,6,"[4, 1, 2, 2, 3]"
DenseNet121_AdvancedFT,FlatL2,31,2,1,0.0,0.0,0.0,2.0944e-05,2.079294752233715e-07,40,0,[1]
DenseNet121_AdvancedFT,FlatL2,31,2,5,0.2,0.025,0.6309297535714575,2.125e-05,1.8932159588030802e-07,40,1,"[1, 2, 3, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,31,2,10,0.1,0.025,0.6309297535714575,2.2e-05,1.8007220773900677e-07,40,1,"[1, 2, 3, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,31,2,20,0.1,0.05,0.526448181099292,2.2819333333333334e-05,3.4866634799220624e-07,40,2,"[1, 2, 3, 1, 1]"
DenseNet121_AdvancedFT,FlatL2,31,2,50,0.18,0.225,0.5266841885070035,2.3944666666666668e-05,6.387077231062387e-07,40,9,"[1, 2, 3, 1, 1]"
